USG%,WS,DWS,OWS,WS/48,Age,G,MP,PER,TS%,eFG%,OBPM,DBPM,BPM,VORP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W,L,PCT_FGA_2PT,PCT_PTS_2PT,PCT_FGA_3PT,PCT_PTS_3PT,PCT_PTS_MR,PCT_PTS_FSTBRK,PCT_PTS_FT,PCT_PTS_OFF_TOS,PCT_PTS_INTHEPT,PCT_2PTGFM_ASSTD,PCT_2PTGFM_UNASSTD,PCT_3PTGFM_ASSTD,PCT_3PTGFM_UNASSTD,PCT_FGM_ASSTD,PCT_FGM_UNASSTD,"('TEAM_ATL',)","('TEAM_BKN',)","('TEAM_BOS',)","('TEAM_CHA',)","('TEAM_CHI',)","('TEAM_CLE',)","('TEAM_DAL',)","('TEAM_DEN',)","('TEAM_DET',)","('TEAM_GSW',)","('TEAM_HOU',)","('TEAM_IND',)","('TEAM_LAC',)","('TEAM_LAL',)","('TEAM_MEM',)","('TEAM_MIA',)","('TEAM_MIL',)","('TEAM_MIN',)","('TEAM_NOP',)","('TEAM_NYK',)","('TEAM_OKC',)","('TEAM_ORL',)","('TEAM_PHI',)","('TEAM_PHX',)","('TEAM_POR',)","('TEAM_SAC',)","('TEAM_SAS',)","('TEAM_TOR',)","('TEAM_UTA',)","('TEAM_WAS',)","('Pos_C',)","('Pos_PF',)","('Pos_PG',)","('Pos_SF',)","('Pos_SG',)","('YEAR_2013-2014',)","('YEAR_2014-2015',)","('YEAR_2015-2016',)","('YEAR_2016-2017',)","('YEAR_2017-2018',)","('YEAR_2018-2019',)"
0.33891213389121344,0.39906103286384975,0.5070422535211268,0.3646408839779005,0.13,0.17391304347826086,0.9753086419753085,0.764404609475032,0.33162393162393167,0.589,0.5710000000000001,0.3553488372093023,0.6044776119402985,0.5246913580246914,0.2534246575342466,0.43640606767794626,0.33745492014425554,0.0,0.0009727626459143969,0.5123287671232877,0.4602392681210415,0.20822281167108753,0.2917139614074915,0.6409090909090909,333.0,0.49318364073777066,0.09492273730684327,0.46073298429319376,0.2899628252788104,0.3146551724137931,0.6678082191780822,0.32114975159687725,0.6438356164383561,0.4647887323943662,0.998,0.8270000000000001,0.002,0.0,0.006999999999999999,0.08800000000000001,0.17300000000000001,0.107,0.8200000000000001,0.668,0.332,0.0,0.0,0.668,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26359832635983266,0.4037558685446009,0.3943661971830986,0.41436464088397784,0.155,0.13043478260869568,0.9753086419753085,0.6443661971830986,0.32592592592592595,0.621,0.613,0.36930232558139536,0.6069651741293532,0.5388007054673721,0.29452054794520544,0.3045507584597433,0.21947449768160743,0.0,0.0,0.3575342465753425,0.2997888810696692,0.15119363395225463,0.2224744608399546,0.4977272727272727,314.0,0.42742582197273454,0.0684326710816777,0.2198952879581152,0.3308550185873606,0.1810344827586207,0.7636986301369862,0.22569198012775019,0.7397260273972602,0.36619718309859156,1.0,0.821,0.0,0.0,0.019,0.066,0.179,0.11599999999999999,0.802,0.762,0.23800000000000002,0.0,0.0,0.762,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.299163179916318,0.29107981220657275,0.3802816901408451,0.287292817679558,0.111,0.08695652173913038,0.8518518518518519,0.5665813060179258,0.317948717948718,0.5489999999999999,0.544,0.3488372093023256,0.6194029850746269,0.5238095238095238,0.22602739726027396,0.25320886814469074,0.20556414219474498,0.0,0.0019455252918287938,0.29726027397260274,0.27938071780436313,0.13660477453580902,0.23269012485811577,0.45227272727272727,324.0,0.4194065757818765,0.0728476821192053,0.19895287958115185,0.31970260223048325,0.21336206896551724,0.7602739726027397,0.19056068133427964,0.5068493150684932,0.4647887323943662,0.995,0.8079999999999999,0.005,0.0,0.011000000000000001,0.061,0.192,0.102,0.797,0.65,0.35000000000000003,0.0,0.0,0.65,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24476987447698748,0.2347417840375587,0.3380281690140845,0.2320441988950276,0.114,0.04347826086956519,0.9876543209876543,0.382842509603073,0.30142450142450145,0.541,0.503,0.34232558139534885,0.6343283582089552,0.5229276895943563,0.19863013698630136,0.10851808634772461,0.095311695002576,0.0,0.0,0.1273972602739726,0.1301900070372977,0.10477453580901856,0.1543700340522134,0.3227272727272727,190.0,0.26623897353648757,0.04746136865342163,0.2094240837696335,0.21189591078066913,0.15301724137931033,0.6952054794520548,0.09403832505322925,0.8082191780821917,0.3098591549295775,1.0,0.7020000000000001,0.0,0.0,0.015,0.034,0.298,0.102,0.687,0.613,0.387,0.0,0.0,0.613,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.299163179916318,0.11737089201877934,0.09859154929577466,0.19337016574585633,0.087,0.39130434782608703,0.19753086419753085,0.06850192061459667,0.31851851851851853,0.494,0.4320000000000001,0.33674418604651163,0.5870646766169154,0.5008818342151675,0.1506849315068493,0.02217036172695449,0.02266872746007213,0.0,0.0,0.026027397260273973,0.03096410978184377,0.029177718832891244,0.043132803632236094,0.05227272727272727,54.0,0.061748195669607056,0.016556291390728478,0.020942408376963352,0.03345724907063197,0.01939655172413793,0.10273972602739725,0.021291696238467,0.0136986301369863,0.22535211267605634,1.0,0.633,0.0,0.0,0.133,0.033,0.36700000000000005,0.167,0.5,0.632,0.368,0.0,0.0,0.632,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.22175732217573224,0.1408450704225352,0.14084507042253522,0.2044198895027624,0.17,0.3478260869565216,0.2962962962962963,0.08162612035851473,0.32250712250712255,0.5589999999999999,0.55,0.3386046511627907,0.6467661691542288,0.5238095238095238,0.1643835616438356,0.025670945157526253,0.020607934054611025,0.0,0.0,0.030136986301369864,0.028149190710767064,0.017241379310344827,0.028376844494892167,0.075,55.0,0.07056936647955092,0.007726269315673289,0.03664921465968587,0.055762081784386616,0.017241379310344827,0.11986301369863013,0.02022711142654365,0.2328767123287671,0.5070422535211268,1.0,0.79,0.0,0.0,0.11599999999999999,0.064,0.21,0.14400000000000002,0.674,0.643,0.35700000000000004,0.0,0.0,0.643,0.35700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41213389121338917,0.18309859154929575,0.15492957746478875,0.24861878453038672,0.121,0.3478260869565216,0.3333333333333333,0.22535211267605632,0.3424501424501425,0.552,0.515,0.35348837209302325,0.5572139303482587,0.5061728395061729,0.15753424657534246,0.14119019836639438,0.12107161257083977,0.0,0.0,0.16575342465753426,0.1653764954257565,0.08355437665782493,0.10669693530079455,0.1568181818181818,149.0,0.1748195669607057,0.03421633554083885,0.08900523560209425,0.07806691449814127,0.0668103448275862,0.25,0.10823278921220725,0.2328767123287671,0.5070422535211268,1.0,0.79,0.0,0.0,0.11599999999999999,0.064,0.21,0.14400000000000002,0.674,0.643,0.35700000000000004,0.0,0.0,0.643,0.35700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.26150627615062766,0.10328638497652581,0.09859154929577466,0.17679558011049723,0.009000000000000001,0.5652173913043478,0.6419753086419753,0.21798975672215107,0.2706552706552707,0.516,0.485,0.32372093023255816,0.5298507462686567,0.46913580246913583,0.10273972602739725,0.07584597432905484,0.08346213292117466,0.06716417910447761,0.06809338521400779,0.052054794520547946,0.06474313863476425,0.029177718832891244,0.029511918274687854,0.00909090909090909,62.0,0.05292702485966319,0.033112582781456956,0.020942408376963352,0.03345724907063197,0.04525862068965517,0.1917808219178082,0.06352022711142655,0.2191780821917808,0.5211267605633803,0.568,0.425,0.43200000000000005,0.45299999999999996,0.201,0.078,0.12300000000000001,0.184,0.223,0.632,0.368,0.9259999999999999,0.07400000000000001,0.7540000000000001,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3012552301255231,0.16431924882629106,0.09859154929577466,0.24861878453038672,0.043,0.5217391304347826,0.7407407407407407,0.5054417413572343,0.2888888888888889,0.5589999999999999,0.514,0.3488372093023256,0.5248756218905473,0.4894179894179894,0.1095890410958904,0.2158693115519253,0.21638330757341578,0.15422885572139303,0.14688715953307394,0.1684931506849315,0.1893033075299085,0.11007957559681697,0.10556186152099886,0.020454545454545454,116.0,0.10024057738572574,0.08609271523178808,0.1099476439790576,0.026022304832713755,0.09051724137931035,0.3561643835616438,0.18275372604684173,0.3150684931506849,0.5352112676056339,0.64,0.478,0.36,0.36100000000000004,0.233,0.052000000000000005,0.161,0.12,0.245,0.504,0.49600000000000005,0.968,0.032,0.659,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37447698744769875,0.22535211267605632,0.1971830985915493,0.2817679558011049,0.055,0.4782608695652174,0.8641975308641974,0.7586427656850192,0.29971509971509974,0.531,0.5,0.35627906976744184,0.5298507462686567,0.4991181657848325,0.136986301369863,0.41306884480746786,0.41164348274085527,0.2263681592039801,0.23151750972762647,0.36027397260273974,0.3947923997185081,0.14588859416445624,0.14869466515323496,0.05227272727272727,243.0,0.21331194867682438,0.15894039735099338,0.13089005235602094,0.03717472118959107,0.17672413793103448,0.48630136986301364,0.322569198012775,0.3698630136986301,0.619718309859155,0.7020000000000001,0.579,0.298,0.3,0.28800000000000003,0.08800000000000001,0.121,0.105,0.29,0.49,0.51,0.912,0.08800000000000001,0.599,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41631799163179917,0.18309859154929575,0.1267605633802817,0.2596685082872928,0.05,0.4347826086956522,0.6419753086419753,0.5598591549295775,0.3042735042735043,0.5329999999999999,0.49,0.36186046511627906,0.5348258706467661,0.5061728395061729,0.1643835616438356,0.3278879813302217,0.33848531684698613,0.20398009950248755,0.23638132295719844,0.2726027397260274,0.2913441238564391,0.16843501326259946,0.1713961407491487,0.04772727272727272,159.0,0.14434643143544507,0.11147902869757174,0.16753926701570682,0.018587360594795536,0.1788793103448276,0.3698630136986301,0.2735982966643009,0.4794520547945205,0.6056338028169014,0.623,0.49700000000000005,0.37700000000000006,0.342,0.251,0.099,0.161,0.14300000000000002,0.245,0.549,0.451,0.958,0.042,0.677,0.32299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34937238493723854,0.13615023474178403,0.14084507042253522,0.19337016574585633,0.049,0.4347826086956522,0.2962962962962963,0.2403969270166453,0.28433048433048436,0.5329999999999999,0.493,0.347906976744186,0.554726368159204,0.5,0.14383561643835616,0.10968494749124853,0.11695002575991757,0.08955223880597014,0.08754863813229571,0.07945205479452055,0.0964109781843772,0.05305039787798408,0.053348467650397274,0.013636363636363636,61.0,0.053728949478749,0.030905077262693155,0.04712041884816754,0.007434944237918215,0.07112068965517242,0.20205479452054792,0.0936834634492548,0.4794520547945205,0.6056338028169014,0.623,0.49700000000000005,0.37700000000000006,0.342,0.251,0.099,0.161,0.14300000000000002,0.245,0.549,0.451,0.958,0.042,0.677,0.32299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.48744769874476995,0.3474178403755868,0.2112676056338028,0.41988950276243087,0.099,0.39130434782608703,0.8888888888888888,0.8165813060179258,0.3287749287749288,0.574,0.522,0.3776744186046512,0.5174129353233831,0.5149911816578483,0.21232876712328766,0.5414235705950992,0.5208655332302937,0.31840796019900497,0.2918287937743191,0.4602739726027397,0.5003518648838846,0.36339522546419095,0.3813847900113507,0.07272727272727272,230.0,0.21010425020048115,0.2737306843267108,0.18324607329842932,0.011152416356877323,0.3146551724137931,0.4657534246575342,0.4719659332860185,0.2876712328767123,0.7323943661971831,0.703,0.505,0.297,0.289,0.302,0.129,0.20600000000000002,0.139,0.203,0.53,0.47000000000000003,0.883,0.11699999999999999,0.627,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
